poll_time,event_pk,pair,fight_slug,event_date,event_name,promotion,side1_key,side2_key,book,book_role,dec1,dec2,amer1,amer2,source_offer_ts,source_change_age_h,cycle_status,offer_id,offer_category,offer_status,disabled
2026-08-30T06:26:01.545087+00:00,9648,delphine benouaich|sofia montenegro,delphine-benouaich-vs-sofia-montenegro-80949,2026-09-05,UFC Fight Night 287: Hooker vs. Parnasse,ufc,delphine benouaich,sofia montenegro,Novig,exchange,1.5495,2.4400,-182,+144,2026-08-29T23:15:22.343228+00:00,7.18,complete,T2ZmZXJOb2RlOjEwMzY5MTk2Mg==,A_1,O,0
2026-08-30T06:26:01.545087+00:00,9648,delphine benouaich|sofia montenegro,delphine-benouaich-vs-sofia-montenegro-80949,2026-09-05,UFC Fight Night 287: Hooker vs. Parnasse,ufc,delphine benouaich,sofia montenegro,Stake,sportsbook,1.6711,2.2200,-149,+122,2026-08-25T00:31:21.380210+00:00,125.91,complete,T2ZmZXJOb2RlOjEwMzY5MTkzOA==,A_1,O,0
2026-08-30T06:26:01.545087+00:00,9648,delphine benouaich|sofia montenegro,delphine-benouaich-vs-sofia-montenegro-80949,2026-09-05,UFC Fight Night 287: Hooker vs. Parnasse,ufc,delphine benouaich,sofia montenegro,DraftKings,sportsbook,1.5714,2.4500,-175,+145,2026-08-29T23:10:49.552181+00:00,7.25,complete,T2ZmZXJOb2RlOjEwMzY5MTkzMg==,A_1,O,0
2026-08-30T06:26:01.545087+00:00,9648,delphine benouaich|sofia montenegro,delphine-benouaich-vs-sofia-montenegro-80949,2026-09-05,UFC Fight Night 287: Hooker vs. Parnasse,ufc,delphine benouaich,sofia montenegro,ReBet,sportsbook,1.6536,2.2000,-153,+120,2026-08-29T16:30:55.900432+00:00,13.92,complete,T2ZmZXJOb2RlOjEwMzY5MTkwNQ==,A_1,O,0
2026-08-30T06:26:01.545087+00:00,9648,delphine benouaich|sofia montenegro,delphine-benouaich-vs-sofia-montenegro-80949,2026-09-05,UFC Fight Night 287: Hooker vs. Parnasse,ufc,delphine benouaich,sofia montenegro,MyBookie,sportsbook,1.6536,2.2000,-153,+120,2026-08-29T16:24:48.502815+00:00,14.02,complete,T2ZmZXJOb2RlOjEwMzY5MTkwMw==,A_1,O,0
2026-08-30T06:26:01.545087+00:00,9648,delphine benouaich|sofia montenegro,delphine-benouaich-vs-sofia-montenegro-80949,2026-09-05,UFC Fight Night 287: Hooker vs. Parnasse,ufc,delphine benouaich,sofia montenegro,BetOnline,sportsbook,1.5952,2.4800,-168,+148,2026-08-30T03:13:11.103420+00:00,3.21,complete,T2ZmZXJOb2RlOjEwMzY5MDgzNQ==,A_1,O,0
2026-08-30T06:26:01.545087+00:00,9648,delphine benouaich|sofia montenegro,delphine-benouaich-vs-sofia-montenegro-80949,2026-09-05,UFC Fight Night 287: Hooker vs. Parnasse,ufc,delphine benouaich,sofia montenegro,Polymarket,exchange,1.6135,2.5600,-163,+156,2026-08-30T03:24:32.211949+00:00,3.02,complete,T2ZmZXJOb2RlOjEwMzY5MDM5Mw==,A_1,O,0
2026-08-30T06:26:01.545087+00:00,9648,delphine benouaich|sofia montenegro,delphine-benouaich-vs-sofia-montenegro-80949,2026-09-05,UFC Fight Night 287: Hooker vs. Parnasse,ufc,delphine benouaich,sofia montenegro,Polymarket(US),exchange,1.6135,2.5600,-163,+156,2026-08-30T01:00:41.581308+00:00,5.42,complete,T2ZmZXJOb2RlOjEwMzY4ODU0OA==,A_1,O,0
2026-08-30T06:26:01.545087+00:00,9700,jean silva|jose delgado,jean-silva-vs-jose-delgado-80948,2026-09-12,UFC Noche: Rodriguez vs. Silva,ufc,jean silva,jose delgado,Novig,exchange,1.3155,4.1700,-317,+317,2026-08-30T01:15:34.241131+00:00,5.17,complete,T2ZmZXJOb2RlOjEwMzcwMjIxOA==,A_1,O,0
2026-08-30T06:26:01.545087+00:00,9700,jean silva|jose delgado,jean-silva-vs-jose-delgado-80948,2026-09-12,UFC Noche: Rodriguez vs. Silva,ufc,jean silva,jose delgado,Polymarket,exchange,1.1629,3.8500,-614,+285,2026-08-29T22:09:43.230280+00:00,8.27,complete,T2ZmZXJOb2RlOjEwMzcwMTkwOA==,A_1,O,0
2026-08-30T06:26:01.545087+00:00,9700,jean silva|jose delgado,jean-silva-vs-jose-delgado-80948,2026-09-12,UFC Noche: Rodriguez vs. Silva,ufc,jean silva,jose delgado,Bet365,sportsbook,1.2500,4.1000,-400,+310,2026-08-29T02:31:19.286231+00:00,27.91,complete,T2ZmZXJOb2RlOjEwMzcwMTY2OA==,A_1,O,0
2026-08-30T06:26:01.545087+00:00,9700,jean silva|jose delgado,jean-silva-vs-jose-delgado-80948,2026-09-12,UFC Noche: Rodriguez vs. Silva,ufc,jean silva,jose delgado,Bovada,sportsbook,1.2500,4.1500,-400,+315,2026-08-27T18:54:18.117058+00:00,59.53,complete,T2ZmZXJOb2RlOjEwMzcwMDQ4OQ==,A_1,O,0
2026-08-30T06:26:01.545087+00:00,9700,jean silva|jose delgado,jean-silva-vs-jose-delgado-80948,2026-09-12,UFC Noche: Rodriguez vs. Silva,ufc,jean silva,jose delgado,Polymarket(US),exchange,1.2817,4.1700,-355,+317,2026-08-30T05:00:42.772532+00:00,1.42,complete,T2ZmZXJOb2RlOjEwMzcwMDI4Mw==,A_1,O,0
2026-08-30T06:26:01.545087+00:00,9700,jean silva|jose delgado,jean-silva-vs-jose-delgado-80948,2026-09-12,UFC Noche: Rodriguez vs. Silva,ufc,jean silva,jose delgado,BetOnline,sportsbook,1.2353,4.5500,-425,+355,2026-08-26T21:37:31.114865+00:00,80.81,complete,T2ZmZXJOb2RlOjEwMzY5ODg3NA==,A_1,O,0
2026-08-30T06:26:01.545087+00:00,9700,jean silva|jose delgado,jean-silva-vs-jose-delgado-80948,2026-09-12,UFC Noche: Rodriguez vs. Silva,ufc,jean silva,jose delgado,BetUS,sportsbook,1.2500,4.0900,-400,+309,2026-08-26T21:30:36.405041+00:00,80.92,complete,T2ZmZXJOb2RlOjEwMzY5MzA4MA==,A_1,O,0
2026-08-30T06:26:01.545087+00:00,9700,jean silva|jose delgado,jean-silva-vs-jose-delgado-80948,2026-09-12,UFC Noche: Rodriguez vs. Silva,ufc,jean silva,jose delgado,YouWager,sportsbook,1.2500,4.1600,-400,+316,2026-08-26T21:25:48.494686+00:00,81.0,complete,T2ZmZXJOb2RlOjEwMzY5MzAwNw==,A_1,O,0
2026-08-30T06:26:01.545087+00:00,9700,jean silva|jose delgado,jean-silva-vs-jose-delgado-80948,2026-09-12,UFC Noche: Rodriguez vs. Silva,ufc,jean silva,jose delgado,Betway,sportsbook,1.2500,4.0000,-400,+300,2026-08-21T10:41:24.901640+00:00,211.74,complete,T2ZmZXJOb2RlOjEwMzY4ODUxMQ==,A_1,O,0
2026-08-30T06:26:01.545087+00:00,9700,jean silva|jose delgado,jean-silva-vs-jose-delgado-80948,2026-09-12,UFC Noche: Rodriguez vs. Silva,ufc,jean silva,jose delgado,Caesars,sportsbook,1.2222,4.5000,-450,+350,2026-08-21T00:05:38.233434+00:00,222.34,complete,T2ZmZXJOb2RlOjEwMzY4ODQxOQ==,A_1,O,0
2026-08-30T06:26:01.545087+00:00,9700,jean silva|jose delgado,jean-silva-vs-jose-delgado-80948,2026-09-12,UFC Noche: Rodriguez vs. Silva,ufc,jean silva,jose delgado,DraftKings,sportsbook,1.2273,4.4000,-440,+340,2026-08-29T20:40:51.709341+00:00,9.75,complete,T2ZmZXJOb2RlOjEwMzY4ODM0OQ==,A_1,O,0
2026-08-30T06:26:01.545087+00:00,9700,brandon moreno|joseph morales,brandon-moreno-vs-joseph-morales-80019,2026-09-12,UFC Noche: Rodriguez vs. Silva,ufc,brandon moreno,joseph morales,Polymarket(US),exchange,1.6410,2.5000,-156,+150,2026-08-28T10:30:37.503612+00:00,43.92,complete,T2ZmZXJOb2RlOjEwMzY3NzEzMg==,A_1,O,0
2026-08-30T06:26:01.545087+00:00,9700,alexa grasso|manon fiorot,manon-fiorot-vs-alexa-grasso-79910,2026-09-12,UFC Noche: Rodriguez vs. Silva,ufc,alexa grasso,manon fiorot,Polymarket(US),exchange,2.5600,1.5376,+156,-186,2026-08-30T05:00:42.434530+00:00,1.42,complete,T2ZmZXJOb2RlOjEwMzY3NzExOQ==,A_1,O,0
2026-08-30T06:26:01.545087+00:00,9700,curtis blaydes|waldo cortes acosta,waldo-cortes-acosta-vs-curtis-blaydes-80065,2026-09-12,UFC Noche: Rodriguez vs. Silva,ufc,curtis blaydes,waldo cortes acosta,Polymarket(US),exchange,2.6300,1.5618,+163,-178,2026-08-30T05:45:39.836027+00:00,0.67,complete,T2ZmZXJOb2RlOjEwMzY3NzEyOA==,A_1,O,0
2026-08-30T06:26:01.545087+00:00,9700,dan ige|david martinez,david-martinez-vs-dan-ige-80393,2026-09-12,UFC Noche: Rodriguez vs. Silva,ufc,dan ige,david martinez,Polymarket(US),exchange,3.4500,1.3891,+245,-257,2026-08-29T16:30:55.173884+00:00,13.92,complete,T2ZmZXJOb2RlOjEwMzY3NzY4Nw==,A_1,O,0
2026-08-30T06:26:01.545087+00:00,9700,marwan rahiki|tommy mcmillen,tommy-mcmillen-vs-marwan-rahiki-80711,2026-09-12,UFC Noche: Rodriguez vs. Silva,ufc,marwan rahiki,tommy mcmillen,Polymarket(US),exchange,2.1700,1.8197,+117,-122,2026-08-28T05:00:48.585394+00:00,49.42,complete,T2ZmZXJOb2RlOjEwMzY3NzEyOQ==,A_1,O,0
2026-08-30T06:26:01.545087+00:00,9700,jj aldrich|regina tarin,jj-aldrich-vs-regina-tarin-80186,2026-09-12,UFC Noche: Rodriguez vs. Silva,ufc,jj aldrich,regina tarin,Polymarket(US),exchange,2.7000,1.5376,+170,-186,2026-08-29T08:02:27.276216+00:00,22.39,complete,T2ZmZXJOb2RlOjEwMzY3NjU1Mw==,A_1,O,0
2026-08-30T06:26:01.545087+00:00,9700,edgar chairez|tim elliott,tim-elliott-vs-edgar-chairez-80221,2026-09-12,UFC Noche: Rodriguez vs. Silva,ufc,edgar chairez,tim elliott,Polymarket(US),exchange,1.5155,2.7000,-194,+170,2026-08-29T17:15:50.528746+00:00,13.17,complete,T2ZmZXJOb2RlOjEwMzY3ODI1NA==,A_1,O,0
2026-08-30T06:26:01.545087+00:00,9700,ignacio bahamondes|muslim salikhov,ignacio-bahamondes-vs-muslim-salikhov-80392,2026-09-12,UFC Noche: Rodriguez vs. Silva,ufc,ignacio bahamondes,muslim salikhov,Polymarket(US),exchange,1.3509,3.5700,-285,+257,2026-08-29T15:15:27.585660+00:00,15.18,complete,T2ZmZXJOb2RlOjEwMzY3NzI5OA==,A_1,O,0
2026-08-30T06:26:01.545087+00:00,9700,rafa garcia|zhu rong,rafa-garcia-vs-zhu-rong-80773,2026-09-12,UFC Noche: Rodriguez vs. Silva,ufc,rafa garcia,zhu rong,Polymarket(US),exchange,1.7246,2.2200,-138,+122,2026-08-29T20:15:26.759193+00:00,10.18,complete,T2ZmZXJOb2RlOjEwMzY4OTU0OQ==,A_1,O,0
2026-08-30T06:26:01.545087+00:00,9700,ramiro jimenez|rodrigo vera,rodrigo-vera-vs-ramiro-jimenez-80774,2026-09-12,UFC Noche: Rodriguez vs. Silva,ufc,ramiro jimenez,rodrigo vera,Polymarket(US),exchange,2.3800,1.6410,+138,-156,2026-08-30T05:15:59.170246+00:00,1.17,complete,T2ZmZXJOb2RlOjEwMzY4ODU0Nw==,A_1,O,0
2026-08-30T06:26:01.545087+00:00,9700,diorden santos|yousri belgaroui,yousri-belgaroui-vs-diorden-santos-80787,2026-09-12,UFC Noche: Rodriguez vs. Silva,ufc,diorden santos,yousri belgaroui,Polymarket,exchange,2.7000,1.0309,+170,-3233,2026-08-30T03:24:32.983425+00:00,3.02,complete,T2ZmZXJOb2RlOjEwMzcwMTkzNg==,A_1,O,0
2026-08-30T06:26:01.545087+00:00,9700,diorden santos|yousri belgaroui,yousri-belgaroui-vs-diorden-santos-80787,2026-09-12,UFC Noche: Rodriguez vs. Silva,ufc,diorden santos,yousri belgaroui,Polymarket(US),exchange,3.4500,1.3509,+245,-285,2026-08-29T21:45:43.663612+00:00,8.67,complete,T2ZmZXJOb2RlOjEwMzY5NzUzMg==,A_1,O,0
2026-08-30T06:26:01.545087+00:00,9697,alexandre pantoja|josh van,josh-van-vs-alexandre-pantoja-80557,2026-09-19,UFC 331: Van vs. Pantoja 2,ufc,alexandre pantoja,josh van,Bovada,sportsbook,1.9524,1.8696,-105,-115,2026-08-26T06:14:33.793155+00:00,96.19,complete,T2ZmZXJOb2RlOjEwMzY5NTkwOA==,A_1,O,0
2026-08-30T06:26:01.545087+00:00,9697,alexandre pantoja|josh van,josh-van-vs-alexandre-pantoja-80557,2026-09-19,UFC 331: Van vs. Pantoja 2,ufc,alexandre pantoja,josh van,Polymarket(US),exchange,1.9615,2.0000,-104,+100,2026-08-30T05:30:45.885788+00:00,0.92,complete,T2ZmZXJOb2RlOjEwMzY4ODQ4OA==,A_1,O,0
2026-08-30T06:26:01.545087+00:00,9697,alexandre pantoja|josh van,josh-van-vs-alexandre-pantoja-80557,2026-09-19,UFC 331: Van vs. Pantoja 2,ufc,alexandre pantoja,josh van,BetMGM,sportsbook,1.9091,1.8333,-110,-120,2026-08-25T14:22:23.273940+00:00,112.06,complete,T2ZmZXJOb2RlOjEwMzY3OTE1OA==,A_1,O,0
2026-08-30T06:26:01.545087+00:00,9697,alexandre pantoja|josh van,josh-van-vs-alexandre-pantoja-80557,2026-09-19,UFC 331: Van vs. Pantoja 2,ufc,alexandre pantoja,josh van,ReBet,sportsbook,1.8929,1.8475,-112,-118,2026-08-18T18:45:19.552376+00:00,275.68,complete,T2ZmZXJOb2RlOjEwMzY3ODYwNQ==,A_1,O,0
2026-08-30T06:26:01.545087+00:00,9697,alexandre pantoja|josh van,josh-van-vs-alexandre-pantoja-80557,2026-09-19,UFC 331: Van vs. Pantoja 2,ufc,alexandre pantoja,josh van,YouWager,sportsbook,1.9259,1.8929,-108,-112,2026-08-18T18:25:24.497532+00:00,276.01,complete,T2ZmZXJOb2RlOjEwMzY3NzM3Mw==,A_1,O,0
2026-08-30T06:26:01.545087+00:00,9697,alexandre pantoja|josh van,josh-van-vs-alexandre-pantoja-80557,2026-09-19,UFC 331: Van vs. Pantoja 2,ufc,alexandre pantoja,josh van,BetOnline,sportsbook,1.9259,1.8929,-108,-112,2026-08-18T18:25:29.078462+00:00,276.01,complete,T2ZmZXJOb2RlOjEwMzY3NjQzNw==,A_1,O,0
2026-08-30T06:26:01.545087+00:00,9697,alexandre pantoja|josh van,josh-van-vs-alexandre-pantoja-80557,2026-09-19,UFC 331: Van vs. Pantoja 2,ufc,alexandre pantoja,josh van,BetUS,sportsbook,1.9091,1.9091,-110,-110,2026-08-28T13:30:40.824808+00:00,40.92,complete,T2ZmZXJOb2RlOjEwMzY3NjI3MQ==,A_1,O,0
2026-08-30T06:26:01.545087+00:00,9697,alexandre pantoja|josh van,josh-van-vs-alexandre-pantoja-80557,2026-09-19,UFC 331: Van vs. Pantoja 2,ufc,alexandre pantoja,josh van,Novig,exchange,2.0000,1.9009,+100,-111,2026-08-28T02:45:34.774218+00:00,51.67,complete,T2ZmZXJOb2RlOjEwMzY2NzM0Mg==,A_1,O,0
2026-08-30T06:26:01.545087+00:00,9697,alexandre pantoja|josh van,josh-van-vs-alexandre-pantoja-80557,2026-09-19,UFC 331: Van vs. Pantoja 2,ufc,alexandre pantoja,josh van,Stake,sportsbook,1.9259,1.8772,-108,-114,2026-08-18T18:37:58.233980+00:00,275.8,complete,T2ZmZXJOb2RlOjEwMzY2Njc3Mw==,A_1,O,0
2026-08-30T06:26:01.545087+00:00,9697,alexandre pantoja|josh van,josh-van-vs-alexandre-pantoja-80557,2026-09-19,UFC 331: Van vs. Pantoja 2,ufc,alexandre pantoja,josh van,MyBookie,sportsbook,1.8696,1.8333,-115,-120,2026-08-24T15:21:21.004200+00:00,135.08,complete,T2ZmZXJOb2RlOjEwMzY2NjMyMw==,A_1,O,0
2026-08-30T06:26:01.545087+00:00,9697,alexandre pantoja|josh van,josh-van-vs-alexandre-pantoja-80557,2026-09-19,UFC 331: Van vs. Pantoja 2,ufc,alexandre pantoja,josh van,BetRivers,sportsbook,1.9009,1.9009,-111,-111,2026-08-20T15:17:24.923564+00:00,231.14,complete,T2ZmZXJOb2RlOjEwMzY2NjI0Mg==,A_1,O,0
2026-08-30T06:26:01.545087+00:00,9697,alexandre pantoja|josh van,josh-van-vs-alexandre-pantoja-80557,2026-09-19,UFC 331: Van vs. Pantoja 2,ufc,alexandre pantoja,josh van,FanDuel,sportsbook,1.9434,1.8333,-106,-120,2026-08-08T16:03:15.861664+00:00,518.38,complete,T2ZmZXJOb2RlOjEwMzY2NTc2Mg==,A_1,O,0
2026-08-30T06:26:01.545087+00:00,9697,alexandre pantoja|josh van,josh-van-vs-alexandre-pantoja-80557,2026-09-19,UFC 331: Van vs. Pantoja 2,ufc,alexandre pantoja,josh van,Betway,sportsbook,1.9524,1.8333,-105,-120,2026-08-07T07:56:27.510997+00:00,550.49,complete,T2ZmZXJOb2RlOjEwMzY2MzU4Ng==,A_1,O,0
2026-08-30T06:26:01.545087+00:00,9697,alexandre pantoja|josh van,josh-van-vs-alexandre-pantoja-80557,2026-09-19,UFC 331: Van vs. Pantoja 2,ufc,alexandre pantoja,josh van,HardRockBet,sportsbook,1.9091,1.9091,-110,-110,2026-08-20T15:27:16.942511+00:00,230.98,complete,T2ZmZXJOb2RlOjEwMzY2MjIzNw==,A_1,O,0
2026-08-30T06:26:01.545087+00:00,9697,alexandre pantoja|josh van,josh-van-vs-alexandre-pantoja-80557,2026-09-19,UFC 331: Van vs. Pantoja 2,ufc,alexandre pantoja,josh van,Bet365,sportsbook,1.9524,1.8621,-105,-116,2026-08-18T18:30:37.908224+00:00,275.92,complete,T2ZmZXJOb2RlOjEwMzY2MTk4Nw==,A_1,O,0
2026-08-30T06:26:01.545087+00:00,9697,alexandre pantoja|josh van,josh-van-vs-alexandre-pantoja-80557,2026-09-19,UFC 331: Van vs. Pantoja 2,ufc,alexandre pantoja,josh van,Caesars,sportsbook,1.9524,1.8696,-105,-115,2026-08-22T06:05:22.959837+00:00,192.34,complete,T2ZmZXJOb2RlOjEwMzY2MTYzMw==,A_1,O,0
2026-08-30T06:26:01.545087+00:00,9697,alexandre pantoja|josh van,josh-van-vs-alexandre-pantoja-80557,2026-09-19,UFC 331: Van vs. Pantoja 2,ufc,alexandre pantoja,josh van,DraftKings,sportsbook,1.9259,1.8929,-108,-112,2026-08-20T15:41:27.620303+00:00,230.74,complete,T2ZmZXJOb2RlOjEwMzY2MTUzMQ==,A_1,O,0
2026-08-30T06:26:01.545087+00:00,9697,arman tsarukyan|mauricio ruffy,arman-tsarukyan-vs-mauricio-ruffy-80643,2026-09-19,UFC 331: Van vs. Pantoja 2,ufc,arman tsarukyan,mauricio ruffy,Bovada,sportsbook,1.2564,4.1000,-390,+310,2026-08-26T20:09:42.324202+00:00,82.27,complete,T2ZmZXJOb2RlOjEwMzY5NTkwOQ==,A_1,O,0
2026-08-30T06:26:01.545087+00:00,9697,arman tsarukyan|mauricio ruffy,arman-tsarukyan-vs-mauricio-ruffy-80643,2026-09-19,UFC 331: Van vs. Pantoja 2,ufc,arman tsarukyan,mauricio ruffy,BetMGM,sportsbook,1.2222,4.0000,-450,+300,2026-08-25T14:22:23.448603+00:00,112.06,complete,T2ZmZXJOb2RlOjEwMzY5MzEyMw==,A_1,O,0
2026-08-30T06:26:01.545087+00:00,9697,arman tsarukyan|mauricio ruffy,arman-tsarukyan-vs-mauricio-ruffy-80643,2026-09-19,UFC 331: Van vs. Pantoja 2,ufc,arman tsarukyan,mauricio ruffy,Polymarket(US),exchange,1.3333,3.8500,-300,+285,2026-08-30T01:15:36.258324+00:00,5.17,complete,T2ZmZXJOb2RlOjEwMzY4ODQ4OQ==,A_1,O,0
2026-08-30T06:26:01.545087+00:00,9697,arman tsarukyan|mauricio ruffy,arman-tsarukyan-vs-mauricio-ruffy-80643,2026-09-19,UFC 331: Van vs. Pantoja 2,ufc,arman tsarukyan,mauricio ruffy,Caesars,sportsbook,1.2632,4.0000,-380,+300,2026-08-21T02:05:43.609945+00:00,220.34,complete,T2ZmZXJOb2RlOjEwMzY4ODQ0OQ==,A_1,O,0
2026-08-30T06:26:01.545087+00:00,9697,arman tsarukyan|mauricio ruffy,arman-tsarukyan-vs-mauricio-ruffy-80643,2026-09-19,UFC 331: Van vs. Pantoja 2,ufc,arman tsarukyan,mauricio ruffy,ReBet,sportsbook,1.2439,3.7500,-410,+275,2026-08-22T20:30:44.160250+00:00,177.92,complete,T2ZmZXJOb2RlOjEwMzY3ODYwNA==,A_1,O,0
2026-08-30T06:26:01.545087+00:00,9697,arman tsarukyan|mauricio ruffy,arman-tsarukyan-vs-mauricio-ruffy-80643,2026-09-19,UFC 331: Van vs. Pantoja 2,ufc,arman tsarukyan,mauricio ruffy,BetRivers,sportsbook,1.2597,3.8000,-385,+280,2026-08-16T01:03:08.205264+00:00,341.38,complete,T2ZmZXJOb2RlOjEwMzY3NzU4NA==,A_1,O,0
2026-08-30T06:26:01.545087+00:00,9697,arman tsarukyan|mauricio ruffy,arman-tsarukyan-vs-mauricio-ruffy-80643,2026-09-19,UFC 331: Van vs. Pantoja 2,ufc,arman tsarukyan,mauricio ruffy,YouWager,sportsbook,1.2632,4.0300,-380,+303,2026-08-15T17:45:31.889285+00:00,348.67,complete,T2ZmZXJOb2RlOjEwMzY3NzM3Mg==,A_1,O,0
2026-08-30T06:26:01.545087+00:00,9697,arman tsarukyan|mauricio ruffy,arman-tsarukyan-vs-mauricio-ruffy-80643,2026-09-19,UFC 331: Van vs. Pantoja 2,ufc,arman tsarukyan,mauricio ruffy,HardRockBet,sportsbook,1.2667,3.7500,-375,+275,2026-08-13T20:12:47.587090+00:00,394.22,complete,T2ZmZXJOb2RlOjEwMzY3NjM1Mg==,A_1,O,0
2026-08-30T06:26:01.545087+00:00,9697,arman tsarukyan|mauricio ruffy,arman-tsarukyan-vs-mauricio-ruffy-80643,2026-09-19,UFC 331: Van vs. Pantoja 2,ufc,arman tsarukyan,mauricio ruffy,BetUS,sportsbook,1.2632,3.9700,-380,+297,2026-08-13T18:20:18.257463+00:00,396.1,complete,T2ZmZXJOb2RlOjEwMzY3NjI3Mg==,A_1,O,0
2026-08-30T06:26:01.545087+00:00,9697,arman tsarukyan|mauricio ruffy,arman-tsarukyan-vs-mauricio-ruffy-80643,2026-09-19,UFC 331: Van vs. Pantoja 2,ufc,arman tsarukyan,mauricio ruffy,Bet365,sportsbook,1.2597,4.0000,-385,+300,2026-08-13T12:30:35.707825+00:00,401.92,complete,T2ZmZXJOb2RlOjEwMzY3NTc3Nw==,A_1,O,0
2026-08-30T06:26:01.545087+00:00,9697,arman tsarukyan|mauricio ruffy,arman-tsarukyan-vs-mauricio-ruffy-80643,2026-09-19,UFC 331: Van vs. Pantoja 2,ufc,arman tsarukyan,mauricio ruffy,BetOnline,sportsbook,1.2632,4.0300,-380,+303,2026-08-13T03:01:08.752362+00:00,411.41,complete,T2ZmZXJOb2RlOjEwMzY3MTU2OQ==,A_1,O,0
2026-08-30T06:26:01.545087+00:00,9697,arman tsarukyan|mauricio ruffy,arman-tsarukyan-vs-mauricio-ruffy-80643,2026-09-19,UFC 331: Van vs. Pantoja 2,ufc,arman tsarukyan,mauricio ruffy,Novig,exchange,1.2500,4.0000,-400,+300,2026-08-27T19:45:40.374119+00:00,58.67,complete,T2ZmZXJOb2RlOjEwMzY2NzM0MQ==,A_1,O,0
2026-08-30T06:26:01.545087+00:00,9697,arman tsarukyan|mauricio ruffy,arman-tsarukyan-vs-mauricio-ruffy-80643,2026-09-19,UFC 331: Van vs. Pantoja 2,ufc,arman tsarukyan,mauricio ruffy,Stake,sportsbook,1.2597,3.9000,-385,+290,2026-08-22T20:33:56.552113+00:00,177.87,complete,T2ZmZXJOb2RlOjEwMzY2Njc3NA==,A_1,O,0
2026-08-30T06:26:01.545087+00:00,9697,arman tsarukyan|mauricio ruffy,arman-tsarukyan-vs-mauricio-ruffy-80643,2026-09-19,UFC 331: Van vs. Pantoja 2,ufc,arman tsarukyan,mauricio ruffy,MyBookie,sportsbook,1.2381,3.6500,-420,+265,2026-08-24T15:21:21.019015+00:00,135.08,complete,T2ZmZXJOb2RlOjEwMzY2NjMyNA==,A_1,O,0
2026-08-30T06:26:01.545087+00:00,9697,arman tsarukyan|mauricio ruffy,arman-tsarukyan-vs-mauricio-ruffy-80643,2026-09-19,UFC 331: Van vs. Pantoja 2,ufc,arman tsarukyan,mauricio ruffy,FanDuel,sportsbook,1.2564,3.8000,-390,+280,2026-08-08T16:03:15.933403+00:00,518.38,complete,T2ZmZXJOb2RlOjEwMzY2NTc2Nw==,A_1,O,0
2026-08-30T06:26:01.545087+00:00,9697,arman tsarukyan|mauricio ruffy,arman-tsarukyan-vs-mauricio-ruffy-80643,2026-09-19,UFC 331: Van vs. Pantoja 2,ufc,arman tsarukyan,mauricio ruffy,Betway,sportsbook,1.2500,4.0000,-400,+300,2026-08-07T07:56:27.500516+00:00,550.49,complete,T2ZmZXJOb2RlOjEwMzY2MzU4NQ==,A_1,O,0
2026-08-30T06:26:01.545087+00:00,9697,arman tsarukyan|mauricio ruffy,arman-tsarukyan-vs-mauricio-ruffy-80643,2026-09-19,UFC 331: Van vs. Pantoja 2,ufc,arman tsarukyan,mauricio ruffy,DraftKings,sportsbook,1.2667,3.9500,-375,+295,2026-08-22T20:42:05.535213+00:00,177.73,complete,T2ZmZXJOb2RlOjEwMzY2MjI5Mw==,A_1,O,0
2026-08-30T06:26:01.545087+00:00,9697,brian ortega|renato moicano,renato-moicano-vs-brian-ortega-80369,2026-09-19,UFC 331: Van vs. Pantoja 2,ufc,brian ortega,renato moicano,Polymarket(US),exchange,3.4500,1.3891,+245,-257,2026-08-28T10:00:52.819698+00:00,44.42,complete,T2ZmZXJOb2RlOjEwMzY4ODU1MA==,A_1,O,0
2026-08-30T06:26:01.545087+00:00,9697,doo ho choi|patricio freire,patricio-freire-vs-doo-ho-choi-80370,2026-09-19,UFC 331: Van vs. Pantoja 2,ufc,doo ho choi,patricio freire,Polymarket(US),exchange,1.3891,3.2300,-257,+223,2026-08-30T04:31:15.462668+00:00,1.91,complete,T2ZmZXJOb2RlOjEwMzY4ODU0NA==,A_1,O,0
2026-08-30T06:26:01.545087+00:00,9697,alonzo menifield|iwo baraniewski,iwo-baraniewski-vs-alonzo-menifield-80644,2026-09-19,UFC 331: Van vs. Pantoja 2,ufc,alonzo menifield,iwo baraniewski,Polymarket(US),exchange,3.8500,1.3333,+285,-300,2026-08-28T22:31:19.603573+00:00,31.91,complete,T2ZmZXJOb2RlOjEwMzY4ODczNA==,A_1,O,0
2026-08-30T06:26:01.545087+00:00,9697,charles jourdain|marlon vera,charles-jourdain-vs-marlon-vera-79806,2026-09-19,UFC 331: Van vs. Pantoja 2,ufc,charles jourdain,marlon vera,Polymarket(US),exchange,1.5376,2.7000,-186,+170,2026-08-30T06:15:53.062777+00:00,0.17,complete,T2ZmZXJOb2RlOjEwMzY4ODU1MQ==,A_1,O,0
2026-08-30T06:26:01.545087+00:00,9697,osman diaz|ryan gandra,ryan-gandra-vs-osman-diaz-80246,2026-09-19,UFC 331: Van vs. Pantoja 2,ufc,osman diaz,ryan gandra,Polymarket(US),exchange,4.3500,1.2500,+335,-400,2026-08-29T20:45:31.717146+00:00,9.67,complete,T2ZmZXJOb2RlOjEwMzY4ODU0NQ==,A_1,O,0
