poll_time,event_slug,event_name,matchup_id,side,selection,row_kind,book_id,book,american,move_arrow
2026-09-17T18:27:40.043770+00:00,ufc-331-4302,UFC 331 Odds,44758,2,Edmen Shahbazyan,moneyline,25,BetRivers,-182,▼
2026-09-17T18:27:40.043770+00:00,ufc-331-4302,UFC 331 Odds,44758,2,Edmen Shahbazyan,moneyline,20,BetWay,-175,▼
2026-09-17T18:27:40.043770+00:00,ufc-331-4302,UFC 331 Odds,44758,2,Edmen Shahbazyan,moneyline,26,Unibet,-182,▼
2026-09-17T18:27:40.043770+00:00,ufc-331-4302,UFC 331 Odds,44757,1,Casey O'Neill,moneyline,29,Kalshi,-219,
2026-09-17T18:27:40.043770+00:00,ufc-331-4302,UFC 331 Odds,44757,1,Casey O'Neill,moneyline,21,FanDuel,-235,▼
2026-09-17T18:27:40.043770+00:00,ufc-331-4302,UFC 331 Odds,44757,1,Casey O'Neill,moneyline,24,Caesars,-220,▼
2026-09-17T18:27:40.043770+00:00,ufc-331-4302,UFC 331 Odds,44757,1,Casey O'Neill,moneyline,25,BetRivers,-230,▼
2026-09-17T18:27:40.043770+00:00,ufc-331-4302,UFC 331 Odds,44757,1,Casey O'Neill,moneyline,20,BetWay,-225,▼
2026-09-17T18:27:40.043770+00:00,ufc-331-4302,UFC 331 Odds,44757,1,Casey O'Neill,moneyline,26,Unibet,-230,▼
2026-09-17T18:27:40.043770+00:00,ufc-331-4302,UFC 331 Odds,44757,2,Eduarda Moura,moneyline,29,Kalshi,181,▼
2026-09-17T18:27:40.043770+00:00,ufc-331-4302,UFC 331 Odds,44757,2,Eduarda Moura,moneyline,21,FanDuel,180,▲
2026-09-17T18:27:40.043770+00:00,ufc-331-4302,UFC 331 Odds,44757,2,Eduarda Moura,moneyline,24,Caesars,180,▲
2026-09-17T18:27:40.043770+00:00,ufc-331-4302,UFC 331 Odds,44757,2,Eduarda Moura,moneyline,25,BetRivers,180,▲
2026-09-17T18:27:40.043770+00:00,ufc-331-4302,UFC 331 Odds,44757,2,Eduarda Moura,moneyline,20,BetWay,175,▲
2026-09-17T18:27:40.043770+00:00,ufc-331-4302,UFC 331 Odds,44757,2,Eduarda Moura,moneyline,26,Unibet,180,▲
2026-09-17T18:27:40.043770+00:00,ufc-331-4302,UFC 331 Odds,44759,1,Giga Chikadze,moneyline,29,Kalshi,312,
2026-09-17T18:27:40.043770+00:00,ufc-331-4302,UFC 331 Odds,44759,1,Giga Chikadze,moneyline,21,FanDuel,300,▲
2026-09-17T18:27:40.043770+00:00,ufc-331-4302,UFC 331 Odds,44759,1,Giga Chikadze,moneyline,24,Caesars,310,▲
2026-09-17T18:27:40.043770+00:00,ufc-331-4302,UFC 331 Odds,44759,1,Giga Chikadze,moneyline,25,BetRivers,310,▲
2026-09-17T18:27:40.043770+00:00,ufc-331-4302,UFC 331 Odds,44759,1,Giga Chikadze,moneyline,20,BetWay,300,▲
2026-09-17T18:27:40.043770+00:00,ufc-331-4302,UFC 331 Odds,44759,1,Giga Chikadze,moneyline,26,Unibet,310,▲
2026-09-17T18:27:40.043770+00:00,ufc-331-4302,UFC 331 Odds,44759,2,Joanderson Brito,moneyline,29,Kalshi,-405,▼
2026-09-17T18:27:40.043770+00:00,ufc-331-4302,UFC 331 Odds,44759,2,Joanderson Brito,moneyline,21,FanDuel,-430,▼
2026-09-17T18:27:40.043770+00:00,ufc-331-4302,UFC 331 Odds,44759,2,Joanderson Brito,moneyline,24,Caesars,-400,▼
2026-09-17T18:27:40.043770+00:00,ufc-331-4302,UFC 331 Odds,44759,2,Joanderson Brito,moneyline,25,BetRivers,-420,▼
